timestamp,user,source_host,destination_host,event_type,status,protocol,port,bytes_out,command,asset_criticality,label
584693,U737@DOM1,C19932,C586,auth,success,Kerberos,,0,,medium,0
584702,U737@DOM1,C19932,C4747,auth,success,?,,0,,medium,0
584703,U737@DOM1,C19932,C1665,auth,success,?,,0,,medium,0
584704,U737@DOM1,C19932,C529,auth,success,?,,0,,medium,0
584706,U737@DOM1,C19932,C4747,auth,success,Kerberos,,0,,medium,0
584707,U737@DOM1,C19932,C1665,auth,success,Kerberos,,0,,medium,0
584732,U737@DOM1,C19932,C586,auth,success,Kerberos,,0,,medium,0
584749,U737@DOM1,C19932,C529,auth,success,?,,0,,medium,0
584749,U737@DOM1,C19932,C529,auth,success,Kerberos,,0,,medium,0
584750,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
584755,U737@DOM1,C19932,C1665,auth,success,?,,0,,medium,0
584755,U737@DOM1,C19932,C4747,auth,success,?,,0,,medium,0
584756,U737@DOM1,C19932,C529,auth,success,?,,0,,medium,0
584789,U825@DOM1,C18025,C2651,auth,success,NTLM,,0,,medium,0
634874,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
635010,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
635010,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
635014,U737@DOM1,C19932,C528,auth,success,?,,0,,medium,0
635014,U737@DOM1,C19932,TGT,auth,success,?,,0,,medium,0
635015,U737@DOM1,C19932,C529,auth,success,NTLM,,0,,medium,1
635049,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
635049,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
635051,U737@DOM1,C19932,C528,auth,success,?,,0,,medium,0
635061,U737@DOM1,C19932,C529,auth,success,NTLM,,0,,medium,0
635162,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
635162,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
635163,U737@DOM1,C19932,C625,auth,success,?,,0,,medium,0
635163,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
635163,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
635163,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
635164,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
635169,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
635172,U737@DOM1,C19932,C4747,auth,success,?,,0,,medium,0
635172,U737@DOM1,C19932,C1665,auth,success,?,,0,,medium,0
635176,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
635180,U737@DOM1,C19932,C1665,auth,success,Kerberos,,0,,medium,0
635181,U737@DOM1,C19932,C4747,auth,success,Kerberos,,0,,medium,0
635217,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
635218,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
635218,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
635219,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
635219,U737@DOM1,C19932,C625,auth,success,?,,0,,medium,0
635225,U737@DOM1,C19932,C1665,auth,success,?,,0,,medium,0
635226,U737@DOM1,C19932,C4747,auth,success,?,,0,,medium,0
635229,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
635947,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
635977,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
640989,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
640989,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
641009,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
641009,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
641229,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
641230,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
641230,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
641231,U737@DOM1,C19932,C625,auth,success,?,,0,,medium,0
641231,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
641232,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
641232,U737@DOM1,C19932,TGT,auth,success,?,,0,,medium,0
641279,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
641279,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
641280,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
641280,U737@DOM1,C19932,C625,auth,success,?,,0,,medium,0
641281,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
641281,U737@DOM1,C19932,TGT,auth,success,?,,0,,medium,0
641282,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
647052,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
647052,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
647053,U737@DOM1,C19932,C528,auth,success,?,,0,,medium,0
647053,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
647075,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
647076,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
647076,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
647077,U737@DOM1,C19932,C528,auth,success,?,,0,,medium,0
647089,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
647922,U825@DOM1,C18025,C2651,auth,success,NTLM,,0,,medium,0
652933,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
652934,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
652934,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
652949,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
652950,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
652960,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
658682,U825@DOM1,C18025,C2651,auth,success,NTLM,,0,,medium,0
659655,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
659655,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
659656,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
659669,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
659693,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
666435,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
666436,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
666436,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
666454,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
666455,U737@DOM1,C19932,C612,auth,success,Kerberos,,0,,medium,0
666470,U737@DOM1,C19932,C625,auth,success,Kerberos,,0,,medium,0
670487,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
670487,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
670497,U737@DOM1,C19932,C528,auth,success,?,,0,,medium,0
670497,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
670497,U737@DOM1,C19932,TGT,auth,success,?,,0,,medium,0
670498,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
670536,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
670536,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
670541,U737@DOM1,C19932,C586,auth,success,?,,0,,medium,0
670541,U737@DOM1,C19932,C612,auth,success,?,,0,,medium,0
670541,U737@DOM1,C19932,TGT,auth,success,?,,0,,medium,0
670541,U737@DOM1,C19932,C528,auth,success,?,,0,,medium,0
725274,U8601@DOM1,C17693,C1893,auth,success,NTLM,,0,,medium,0
725488,U1653@DOM1,C17693,C395,auth,success,NTLM,,0,,medium,1
725550,U4448@DOM1,C17693,C13410,auth,fail,NTLM,,0,,medium,0
725589,U1653@DOM1,C17693,C2669,auth,success,NTLM,,0,,medium,1
725640,U1653@DOM1,C17693,C1893,auth,success,NTLM,,0,,medium,0
725659,U1653@DOM1,C17693,C1893,auth,success,NTLM,,0,,medium,0
725983,U293@DOM1,C17693,C3153,auth,success,NTLM,,0,,medium,1
726008,U8946@DOM1,C17693,C1610,auth,success,NTLM,,0,,medium,1
726030,U4448@DOM1,C17693,C13410,auth,fail,NTLM,,0,,medium,0
726057,U293@DOM1,C17693,C3153,auth,success,NTLM,,0,,medium,1
726092,U4448@DOM1,C17693,C13410,auth,fail,NTLM,,0,,medium,0
726137,U10379@C3521,C17693,C3521,auth,success,NTLM,,0,,medium,1
726203,U293@DOM1,C17693,C3153,auth,success,NTLM,,0,,medium,1
726347,U8946@DOM1,C17693,C1124,auth,success,NTLM,,0,,medium,1
726387,U293@DOM1,C17693,C3153,auth,success,NTLM,,0,,medium,1
726472,U8946@DOM1,C17693,C3199,auth,success,NTLM,,0,,medium,1
726803,U293@DOM1,C17693,C16625,auth,fail,NTLM,,0,,medium,0
726970,U8601@DOM1,C17693,C1893,auth,success,NTLM,,0,,medium,0
726973,U293@DOM1,C17693,C3153,auth,success,NTLM,,0,,medium,1
726985,U8946@DOM1,C17693,C11727,auth,success,NTLM,,0,,medium,1
727060,U8601@DOM1,C17693,C754,auth,success,NTLM,,0,,medium,1
727131,U212@DOM1,C17693,C126,auth,success,NTLM,,0,,medium,1
727419,U212@DOM1,C17693,C126,auth,success,NTLM,,0,,medium,1
727619,U212@DOM1,C17693,C126,auth,success,NTLM,,0,,medium,1
727702,U8946@DOM1,C17693,C9945,auth,success,NTLM,,0,,medium,1
727738,U8601@DOM1,C17693,C10171,auth,success,NTLM,,0,,medium,0
727798,U8946@DOM1,C17693,C9945,auth,success,NTLM,,0,,medium,1
727888,U8946@DOM1,C17693,C9945,auth,success,NTLM,,0,,medium,1
728106,U4978@DOM1,C17693,C1448,auth,success,NTLM,,0,,medium,1
728138,U8946@DOM1,C17693,C9945,auth,success,NTLM,,0,,medium,1
728259,U8946@DOM1,C17693,C10656,auth,fail,NTLM,,0,,medium,0
728346,U293@DOM1,C17693,C8972,auth,fail,NTLM,,0,,medium,0
728692,U737@DOM1,C17693,C4784,auth,fail,NTLM,,0,,medium,0
728780,U212@DOM1,C17693,C9945,auth,fail,NTLM,,0,,medium,0
728799,U737@DOM1,C17693,C4747,auth,fail,NTLM,,0,,medium,0
728800,U3905@DOM1,C17693,C9945,auth,success,NTLM,,0,,medium,1
728829,U737@DOM1,C17693,C4747,auth,fail,NTLM,,0,,medium,0
728975,U8946@DOM1,C17693,C4747,auth,success,NTLM,,0,,medium,0
729056,U995@DOM1,C17693,C1014,auth,success,NTLM,,0,,medium,1
729065,U8946@DOM1,C17693,C11613,auth,fail,NTLM,,0,,medium,0
729391,U5087@DOM1,C17693,C359,auth,fail,NTLM,,0,,medium,0
729420,U5087@DOM1,C17693,C1448,auth,fail,NTLM,,0,,medium,0
729521,U5087@DOM1,C17693,C1448,auth,fail,NTLM,,0,,medium,0
730430,U8601@DOM1,C17693,C20819,auth,success,NTLM,,0,,medium,1
730524,U8601@DOM1,C17693,C20819,auth,success,NTLM,,0,,medium,1
730889,U8601@DOM1,C17693,C18626,auth,success,NTLM,,0,,medium,1
731101,U8601@DOM1,C17693,C18626,auth,success,NTLM,,0,,medium,1
731492,U288@DOM1,C17693,C1222,auth,success,NTLM,,0,,medium,1
735362,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735365,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735368,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735368,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735368,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735368,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735369,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735369,U737@DOM1,C19932,C19932,auth,success,?,,0,,medium,0
735496,U8946@DOM1,C17693,C4245,auth,fail,NTLM,,0,,medium,0
735551,U8946@DOM1,C17693,C4245,auth,fail,NTLM,,0,,medium,0
735612,U8946@DOM1,C17693,C4245,auth,success,NTLM,,0,,medium,0
735698,U4448@DOM1,C17693,C14319,auth,fail,NTLM,,0,,medium,0
735705,U4448@DOM1,C17693,C14319,auth,fail,NTLM,,0,,medium,0
735717,U4448@DOM1,C17693,C13410,auth,fail,NTLM,,0,,medium,0
735740,U4448@DOM1,C17693,C11178,auth,fail,NTLM,,0,,medium,0
735850,U4448@DOM1,C17693,C11178,auth,fail,NTLM,,0,,medium,0
736013,U349@DOM1,C17693,C3599,auth,success,NTLM,,0,,medium,0
736105,U349@DOM1,C17693,C3599,auth,success,NTLM,,0,,medium,0
736565,U349@DOM1,C17693,C9226,auth,fail,NTLM,,0,,medium,0
736582,U2837@DOM1,C17693,C89,auth,success,NTLM,,0,,medium,1
736594,U2837@DOM1,C17693,C89,auth,fail,NTLM,,0,,medium,0
736606,U5087@DOM1,C17693,C4996,auth,fail,NTLM,,0,,medium,0
736627,U5087@DOM1,C17693,C1448,auth,fail,NTLM,,0,,medium,0
736635,U5087@DOM1,C17693,C353,auth,fail,NTLM,,0,,medium,0
736671,U5087@DOM1,C17693,C1448,auth,fail,NTLM,,0,,medium,0
736846,U3764@DOM1,C17693,C9723,auth,fail,NTLM,,0,,medium,0
736894,U2837@DOM1,C17693,C1484,auth,success,NTLM,,0,,medium,1
736936,U2837@DOM1,C17693,C8490,auth,success,NTLM,,0,,medium,1
736987,U8946@DOM1,C17693,C3599,auth,success,NTLM,,0,,medium,0
737011,U349@DOM1,C17693,C3601,auth,success,NTLM,,0,,medium,1
737036,U8946@DOM1,C17693,C11613,auth,fail,NTLM,,0,,medium,0
737055,U2837@DOM1,C17693,C1784,auth,success,NTLM,,0,,medium,1
737069,U2837@DOM1,C17693,C1784,auth,success,NTLM,,0,,medium,1
737075,U2837@DOM1,C17693,C1784,auth,success,NTLM,,0,,medium,1
737099,U2837@DOM1,C17693,C2519,auth,success,NTLM,,0,,medium,1
737108,U8946@DOM1,C17693,C11194,auth,success,NTLM,,0,,medium,1
737301,U2837@DOM1,C17693,C395,auth,success,NTLM,,0,,medium,1
737761,U8946@DOM1,C17693,C10577,auth,success,NTLM,,0,,medium,1
737908,U8601@DOM1,C17693,C18872,auth,success,NTLM,,0,,medium,1
738382,U293@DOM1,C17693,C2597,auth,success,NTLM,,0,,medium,1
738391,U293@DOM1,C17693,C1767,auth,success,NTLM,,0,,medium,0
738423,U8946@DOM1,C17693,C19402,auth,fail,NTLM,,0,,medium,0
738711,U293@DOM1,C17693,C2609,auth,success,NTLM,,0,,medium,1
738916,U250@DOM1,C17693,C2849,auth,success,NTLM,,0,,medium,1
738948,U1600@DOM1,C17693,C1767,auth,fail,NTLM,,0,,medium,0
738965,U1600@DOM1,C17693,C1767,auth,success,NTLM,,0,,medium,0
739092,U293@DOM1,C17693,C3422,auth,success,NTLM,,0,,medium,1
739094,U1600@DOM1,C17693,C10199,auth,fail,NTLM,,0,,medium,0
739133,U1600@DOM1,C17693,C21579,auth,fail,NTLM,,0,,medium,0
739166,U1600@DOM1,C17693,C18720,auth,fail,NTLM,,0,,medium,0
739186,U1600@DOM1,C17693,C16625,auth,fail,NTLM,,0,,medium,0
739214,U293@DOM1,C17693,C3153,auth,success,NTLM,,0,,medium,1
739398,U293@DOM1,C17693,C42,auth,success,NTLM,,0,,medium,1
739660,U1600@DOM1,C17693,C18720,auth,fail,NTLM,,0,,medium,0
739674,U1600@DOM1,C17693,C16625,auth,fail,NTLM,,0,,medium,0
739706,U1600@DOM1,C17693,C92,auth,success,NTLM,,0,,medium,1
739734,U1600@DOM1,C17693,C16088,auth,success,NTLM,,0,,medium,1
740104,U1600@DOM1,C17693,C92,auth,success,NTLM,,0,,medium,1
740912,U349@DOM1,C17693,C886,auth,success,NTLM,,0,,medium,1
740920,U349@DOM1,C17693,C886,auth,success,NTLM,,0,,medium,1
741010,U8601@DOM1,C17693,C10817,auth,success,NTLM,,0,,medium,1
741190,U4353@DOM1,C17693,C15232,auth,success,NTLM,,0,,medium,1
741544,U349@DOM1,C17693,C801,auth,success,NTLM,,0,,medium,1
741971,U4856@DOM1,C17693,C1015,auth,success,NTLM,,0,,medium,1
742902,U4353@DOM1,C17693,C11613,auth,fail,NTLM,,0,,medium,0
743030,U5087@DOM1,C17693,C1448,auth,success,NTLM,,0,,medium,1
743134,U5087@DOM1,C17693,C359,auth,success,NTLM,,0,,medium,1
743223,U5087@DOM1,C17693,C21963,auth,success,NTLM,,0,,medium,1
743232,U5087@DOM1,C17693,C359,auth,success,NTLM,,0,,medium,1
743403,U5087@DOM1,C17693,C21963,auth,success,NTLM,,0,,medium,1
743411,U5087@DOM1,C17693,C21963,auth,success,NTLM,,0,,medium,1
743502,U5087@DOM1,C17693,C1268,auth,success,NTLM,,0,,medium,1
743509,U5087@DOM1,C17693,C353,auth,success,NTLM,,0,,medium,1
743733,U9763@DOM1,C17693,C353,auth,success,NTLM,,0,,medium,1
743867,U9763@DOM1,C17693,C100,auth,fail,NTLM,,0,,medium,0
743881,U9763@DOM1,C17693,C21579,auth,fail,NTLM,,0,,medium,0
743894,U9763@DOM1,C17693,C10199,auth,fail,NTLM,,0,,medium,0
743908,U9763@DOM1,C17693,C10199,auth,fail,NTLM,,0,,medium,0
743965,U9763@DOM1,C17693,C14319,auth,success,NTLM,,0,,medium,0
744145,U5087@DOM1,C17693,C14319,auth,success,NTLM,,0,,medium,0
744215,U795@DOM1,C17693,C10005,auth,success,NTLM,,0,,medium,1
744255,U5087@DOM1,C17693,C353,auth,success,NTLM,,0,,medium,1
744806,U9947@DOM1,C17693,C8745,auth,fail,NTLM,,0,,medium,0
744842,U9947@DOM1,C17693,C2733,auth,success,NTLM,,0,,medium,0
744902,U9947@DOM1,C17693,C20966,auth,success,NTLM,,0,,medium,1
745795,U9947@DOM1,C17693,C853,auth,success,NTLM,,0,,medium,1
745960,U9947@DOM1,C17693,C1486,auth,fail,NTLM,,0,,medium,0
745961,U9947@DOM1,C17693,C853,auth,success,NTLM,,0,,medium,1
746039,U9947@DOM1,C17693,C853,auth,success,NTLM,,0,,medium,1
746078,U9947@DOM1,C17693,C923,auth,success,NTLM,,0,,medium,1
746151,U882@DOM1,C17693,C11039,auth,success,NTLM,,0,,medium,1
746353,U882@DOM1,C17693,C1616,auth,success,NTLM,,0,,medium,1
746387,U8777@C583,C17693,C583,auth,success,NTLM,,0,,medium,1
746595,U882@DOM1,C17693,C1616,auth,success,NTLM,,0,,medium,1
746638,U9947@DOM1,C17693,C346,auth,success,NTLM,,0,,medium,1
746860,U9947@DOM1,C17693,C20203,auth,success,NTLM,,0,,medium,1
747001,U1450@DOM1,C17693,C12448,auth,success,NTLM,,0,,medium,1
747145,U9947@DOM1,C17693,C20203,auth,success,NTLM,,0,,medium,1
747163,U1450@DOM1,C17693,C12448,auth,success,NTLM,,0,,medium,1
747229,U8777@C583,C17693,C583,auth,success,NTLM,,0,,medium,1
747247,U8777@C1500,C17693,C1500,auth,success,NTLM,,0,,medium,1
747259,U1450@DOM1,C17693,C12448,auth,success,NTLM,,0,,medium,1
747388,U9947@DOM1,C17693,C346,auth,success,NTLM,,0,,medium,1
747457,U9947@DOM1,C17693,C1479,auth,success,NTLM,,0,,medium,1
747478,U8777@C3388,C17693,C3388,auth,success,NTLM,,0,,medium,1
747653,U1450@DOM1,C17693,C12448,auth,success,NTLM,,0,,medium,1
747729,U1450@DOM1,C17693,C7298,auth,success,NTLM,,0,,medium,0
747939,U374@DOM1,C17693,C1461,auth,success,NTLM,,0,,medium,1
748041,U1450@DOM1,C17693,C1119,auth,success,NTLM,,0,,medium,1
748072,U1450@DOM1,C17693,C19288,auth,fail,NTLM,,0,,medium,0
748096,U2575@DOM1,C17693,C19288,auth,fail,NTLM,,0,,medium,0
748127,U2575@DOM1,C17693,C19156,auth,success,NTLM,,0,,medium,1
748207,U2575@DOM1,C17693,C19156,auth,success,NTLM,,0,,medium,1
748214,U1450@DOM1,C17693,C10199,auth,fail,NTLM,,0,,medium,0
748272,U1450@DOM1,C17693,C18113,auth,success,NTLM,,0,,medium,1
748397,U374@DOM1,C17693,C1461,auth,success,NTLM,,0,,medium,1
748428,U1450@DOM1,C17693,C18113,auth,success,NTLM,,0,,medium,1
748596,U8777@DOM1,C17693,C703,auth,fail,NTLM,,0,,medium,0
748689,U2575@DOM1,C17693,C19430,auth,fail,NTLM,,0,,medium,0
748806,U9947@DOM1,C17693,C19803,auth,success,NTLM,,0,,medium,1
748860,U9947@DOM1,C17693,C17425,auth,success,NTLM,,0,,medium,1
749000,U9947@DOM1,C17693,C19803,auth,success,NTLM,,0,,medium,1
749054,U9947@DOM1,C17693,C19803,auth,success,NTLM,,0,,medium,1
749199,U9947@DOM1,C17693,C2721,auth,success,NTLM,,0,,medium,0
749217,U9947@DOM1,C17693,C2721,auth,success,NTLM,,0,,medium,0
749319,U9947@DOM1,C17693,C7503,auth,fail,NTLM,,0,,medium,0
749816,U3718@DOM1,C17693,C9692,auth,success,NTLM,,0,,medium,1
749823,U9947@DOM1,C17693,C7131,auth,success,NTLM,,0,,medium,1
750062,U9947@DOM1,C17693,C12244,auth,fail,NTLM,,0,,medium,0
750304,U2575@DOM1,C17693,C8172,auth,success,NTLM,,0,,medium,1
750307,U342@DOM1,C17693,C7503,auth,success,NTLM,,0,,medium,1
750419,U342@DOM1,C17693,C7503,auth,success,NTLM,,0,,medium,1
750883,U1450@DOM1,C17693,C13410,auth,fail,NTLM,,0,,medium,0
751373,U737@DOM1,C17693,C7597,auth,success,NTLM,,0,,medium,1
751918,U737@DOM1,C17693,C2578,auth,success,NTLM,,0,,medium,1
752606,U6572@DOM1,C17693,C90,auth,success,NTLM,,0,,medium,1
752613,U737@DOM1,C17693,C14319,auth,success,NTLM,,0,,medium,0
752892,U2575@DOM1,C17693,C1477,auth,success,NTLM,,0,,medium,1
753039,U4448@DOM1,C17693,C14319,auth,fail,NTLM,,0,,medium,0
753122,U162@DOM1,C17693,C5131,auth,success,NTLM,,0,,medium,0
753250,U9763@DOM1,C17693,C14319,auth,success,NTLM,,0,,medium,0
753320,U162@DOM1,C17693,C4208,auth,success,NTLM,,0,,medium,0
753336,U162@DOM1,C17693,C4845,auth,success,NTLM,,0,,medium,1
753528,U162@DOM1,C17693,C1786,auth,success,NTLM,,0,,medium,0
753695,U162@DOM1,C17693,C3997,auth,success,NTLM,,0,,medium,0
754096,U162@DOM1,C17693,C3292,auth,success,NTLM,,0,,medium,1
754339,U293@DOM1,C17693,C1536,auth,fail,NTLM,,0,,medium,0
754362,U2837@DOM1,C17693,C126,auth,fail,NTLM,,0,,medium,0
754488,U314@DOM1,C17693,C1086,auth,fail,NTLM,,0,,medium,0
754500,U314@DOM1,C17693,C18106,auth,fail,NTLM,,0,,medium,0
754571,U293@DOM1,C17693,C7597,auth,fail,NTLM,,0,,medium,0
754601,U2575@DOM1,C17693,C7597,auth,success,NTLM,,0,,medium,1
754660,U314@DOM1,C17693,C1086,auth,fail,NTLM,,0,,medium,0
754662,U314@DOM1,C17693,C1086,auth,fail,NTLM,,0,,medium,0
754921,U314@DOM1,C17693,C2914,auth,success,NTLM,,0,,medium,1
755032,U2575@DOM1,C17693,C16516,auth,fail,NTLM,,0,,medium,0
755200,U737@DOM1,C17693,C19356,auth,success,NTLM,,0,,medium,1
755486,U2575@DOM1,C17693,C16478,auth,fail,NTLM,,0,,medium,0
755613,U737@DOM1,C17693,C5746,auth,fail,NTLM,,0,,medium,0
755650,U737@DOM1,C17693,C2242,auth,success,NTLM,,0,,medium,0
755904,U162@DOM1,C17693,C798,auth,success,NTLM,,0,,medium,1
756105,U293@DOM1,C17693,C11225,auth,fail,NTLM,,0,,medium,0
756121,U293@DOM1,C17693,C13851,auth,fail,NTLM,,0,,medium,0
756149,U737@DOM1,C17693,C302,auth,success,NTLM,,0,,medium,1
756255,U293@DOM1,C17693,C375,auth,fail,NTLM,,0,,medium,0
756324,U293@DOM1,C17693,C1587,auth,fail,NTLM,,0,,medium,0
757056,U737@DOM1,C17693,C16746,auth,fail,NTLM,,0,,medium,0
757136,U737@DOM1,C17693,C1511,auth,fail,NTLM,,0,,medium,0
757235,U737@DOM1,C17693,C1125,auth,success,NTLM,,0,,medium,1
757456,U737@DOM1,C17693,C3437,auth,success,NTLM,,0,,medium,1
757625,U642@DOM1,C17693,C2648,auth,success,NTLM,,0,,medium,1
757755,U642@DOM1,C17693,C2648,auth,success,NTLM,,0,,medium,1
758271,U737@DOM1,C17693,C5746,auth,fail,NTLM,,0,,medium,0
758430,U737@DOM1,C17693,C6513,auth,success,NTLM,,0,,medium,1
758915,U737@DOM1,C17693,C9485,auth,success,NTLM,,0,,medium,0
759396,U3635@DOM1,C17693,C17806,auth,success,NTLM,,0,,medium,1
759643,U3635@DOM1,C17693,C1978,auth,success,NTLM,,0,,medium,0
759747,U3635@DOM1,C17693,C2217,auth,success,NTLM,,0,,medium,0
760075,U1653@DOM1,C17693,C395,auth,success,NTLM,,0,,medium,1
760125,U3635@DOM1,C17693,C13866,auth,fail,NTLM,,0,,medium,0
760132,U1653@DOM1,C17693,C754,auth,success,NTLM,,0,,medium,1
760148,U1653@DOM1,C17693,C706,auth,success,NTLM,,0,,medium,1
760168,U1653@DOM1,C17693,C231,auth,success,NTLM,,0,,medium,1
760175,U1653@DOM1,C17693,C2669,auth,success,NTLM,,0,,medium,1
760196,U3635@DOM1,C17693,C16467,auth,success,NTLM,,0,,medium,1
760388,U342@DOM1,C17693,C6487,auth,success,NTLM,,0,,medium,1
760473,U342@DOM1,C17693,C6487,auth,success,NTLM,,0,,medium,1
760694,U342@DOM1,C17693,C113,auth,success,NTLM,,0,,medium,1
760807,U3635@DOM1,C17693,C2816,auth,success,NTLM,,0,,medium,1
761028,U342@DOM1,C17693,C458,auth,success,NTLM,,0,,medium,1
761039,U3635@DOM1,C17693,C21664,auth,success,NTLM,,0,,medium,1
761134,U3635@DOM1,C17693,C2085,auth,success,NTLM,,0,,medium,1
761173,U342@DOM1,C17693,C3586,auth,success,NTLM,,0,,medium,1
761524,U3635@DOM1,C17693,C19444,auth,success,NTLM,,0,,medium,1
761875,U2575@DOM1,C17693,C19430,auth,fail,NTLM,,0,,medium,0
762009,U3635@DOM1,C17693,C917,auth,success,NTLM,,0,,medium,1
762157,U3635@DOM1,C17693,C917,auth,success,NTLM,,0,,medium,1
762536,U3635@DOM1,C17693,C12682,auth,success,NTLM,,0,,medium,1
762568,U3635@DOM1,C17693,C12682,auth,success,NTLM,,0,,medium,1
762834,U3635@DOM1,C17693,C2091,auth,success,NTLM,,0,,medium,1
762845,U3635@DOM1,C17693,C1506,auth,success,NTLM,,0,,medium,1
763783,U3635@DOM1,C17693,C12512,auth,success,NTLM,,0,,medium,1
763942,U3635@DOM1,C17693,C20811,auth,fail,NTLM,,0,,medium,0
763947,U1480@DOM1,C17693,C2010,auth,success,NTLM,,0,,medium,0
763957,U1480@DOM1,C17693,C4851,auth,success,NTLM,,0,,medium,0
764023,U3635@DOM1,C17693,C8219,auth,success,NTLM,,0,,medium,0
764099,U1480@DOM1,C17693,C5489,auth,success,NTLM,,0,,medium,0
764106,U293@DOM1,C17693,C231,auth,success,NTLM,,0,,medium,1
764120,U293@DOM1,C17693,C706,auth,success,NTLM,,0,,medium,1
764133,U293@DOM1,C17693,C882,auth,success,NTLM,,0,,medium,1
764140,U1480@DOM1,C17693,C881,auth,success,NTLM,,0,,medium,1
764180,U1480@DOM1,C17693,C2388,auth,success,NTLM,,0,,medium,1
764191,U3635@DOM1,C17693,C8219,auth,success,NTLM,,0,,medium,0
764211,U1480@DOM1,C17693,C1881,auth,success,NTLM,,0,,medium,0
764249,U293@DOM1,C17693,C46,auth,success,NTLM,,0,,medium,1
